index,date,temperature,precipitation,humidity,location
1110,2013/1/14,3.5,64,85,Tokyo
1111,2013/1/15,4.4,0,53,Tokyo
1112,2013/1/16,3.6,0,59,Tokyo
1113,2013/1/17,4.3,0,54,Tokyo
1114,2013/1/18,3.3,0,36,Tokyo
1115,2013/1/19,5.2,0,42,Tokyo
1116,2013/1/20,6.1,0,42,Tokyo
1117,2013/1/21,6.5,0,50,Tokyo
1118,2013/1/22,6.2,3,71,Tokyo
1119,2013/1/23,6.5,0.5,53,Tokyo
1120,2013/1/24,6,2.5,74,Tokyo
1121,2013/1/25,6.8,0,49,Tokyo
1122,2013/1/26,3.8,0,36,Tokyo
1123,2013/1/27,4.8,0,29,Tokyo
1124,2013/1/28,5.4,0,44,Tokyo
1125,2013/1/29,7.1,0,36,Tokyo
1126,2013/1/30,8.1,0,36,Tokyo
1127,2013/1/31,5.8,0,41,Tokyo
1128,2013/2/1,7.9,0,60,Tokyo
1129,2013/2/2,15.6,0,73,Tokyo
1130,2013/2/3,9.9,0,37,Tokyo
1131,2013/2/4,10.1,0,53,Tokyo
1132,2013/2/5,9.5,0,36,Tokyo
1133,2013/2/6,3.4,16,84,Tokyo
1134,2013/2/7,7.1,0,71,Tokyo
1135,2013/2/8,4.7,0,34,Tokyo
1136,2013/2/9,4.4,0,32,Tokyo
1137,2013/2/10,5.4,0,43,Tokyo
1138,2013/2/11,5,0,39,Tokyo
1139,2013/2/12,4.1,0,49,Tokyo
1140,2013/2/13,6.7,8.5,55,Tokyo
1141,2013/2/14,7.3,0,52,Tokyo
1142,2013/2/15,5.4,3,70,Tokyo
1143,2013/2/16,3.1,0,37,Tokyo
1144,2013/2/17,4.1,0,32,Tokyo
1145,2013/2/18,5.2,0,53,Tokyo
1146,2013/2/19,5.5,0.5,45,Tokyo
1147,2013/2/20,4.4,0,34,Tokyo
1148,2013/2/21,4.5,0,29,Tokyo
1149,2013/2/22,5.5,0,42,Tokyo
1150,2013/2/23,6.2,0,33,Tokyo
1151,2013/2/24,3.6,0,35,Tokyo
1152,2013/2/25,3,0,27,Tokyo
1153,2013/2/26,5.5,0,40,Tokyo
1154,2013/2/27,5.5,2,78,Tokyo
1155,2013/2/28,9.9,0,62,Tokyo
1156,2013/3/1,13.6,16.5,65,Tokyo
1157,2013/3/2,8.7,0,31,Tokyo
1158,2013/3/3,6.8,0,35,Tokyo
1159,2013/3/4,6.4,0.5,54,Tokyo
1160,2013/3/5,8.4,0,57,Tokyo
1161,2013/3/6,11,0,40,Tokyo
1162,2013/3/7,13.5,0,52,Tokyo
1163,2013/3/8,17.7,0,41,Tokyo
1164,2013/3/9,16.7,0,43,Tokyo
1165,2013/3/10,13.6,0,48,Tokyo
1166,2013/3/11,7.9,0,25,Tokyo
1167,2013/3/12,10.7,0,42,Tokyo
1168,2013/3/13,17.2,4.5,60,Tokyo
1169,2013/3/14,8.3,7.5,58,Tokyo
1170,2013/3/15,9.2,0,54,Tokyo
1171,2013/3/16,12.5,0,46,Tokyo
1172,2013/3/17,12.9,0,42,Tokyo
1173,2013/3/18,18.3,0.5,65,Tokyo
1174,2013/3/19,19.7,1.5,66,Tokyo
1175,2013/3/20,17.4,1.5,64,Tokyo
1176,2013/3/21,11.7,0,33,Tokyo
1177,2013/3/22,13.2,0,46,Tokyo
1178,2013/3/23,13.7,0,57,Tokyo
1179,2013/3/24,11,0,68,Tokyo
1180,2013/3/25,9.8,5,76,Tokyo
1181,2013/3/26,9.4,0,38,Tokyo
1182,2013/3/27,8.3,5,79,Tokyo
1183,2013/3/28,15,0,74,Tokyo
1184,2013/3/29,16,0,75,Tokyo
1185,2013/3/30,9,0,72,Tokyo
1186,2013/3/31,7.4,2,84,Tokyo
1187,2013/4/1,11.2,0,61,Tokyo
1188,2013/4/2,10.6,53.5,89,Tokyo
1189,2013/4/3,13.7,60,76,Tokyo
1190,2013/4/4,17.2,0,58,Tokyo
1191,2013/4/5,18.1,0,67,Tokyo
1192,2013/4/6,17.4,99.5,77,Tokyo
1193,2013/4/7,17.7,9.5,59,Tokyo
1194,2013/4/8,14.7,0,27,Tokyo
1195,2013/4/9,16.9,0,43,Tokyo
1196,2013/4/10,13.6,0,54,Tokyo
1197,2013/4/11,9.7,0.5,64,Tokyo
1198,2013/4/12,11.4,0,49,Tokyo
1199,2013/4/13,12.3,0,50,Tokyo
1200,2013/4/14,16.6,0,50,Tokyo
1201,2013/4/15,17.2,0,54,Tokyo
1202,2013/4/16,16.4,0,55,Tokyo
1203,2013/4/17,20.9,0,57,Tokyo
1204,2013/4/18,19.9,0,67,Tokyo
1205,2013/4/19,14.5,0,43,Tokyo
1206,2013/4/20,9.2,7.5,56,Tokyo
1207,2013/4/21,7.4,23.5,77,Tokyo
1208,2013/4/22,11.8,0,32,Tokyo
1209,2013/4/23,14.3,0,42,Tokyo
1210,2013/4/24,16.8,25.5,74,Tokyo
1211,2013/4/25,18,3.5,49,Tokyo
1212,2013/4/26,17.5,0,61,Tokyo
1213,2013/4/27,15.8,0,34,Tokyo
1214,2013/4/28,16.8,0,28,Tokyo
1215,2013/4/29,17.9,0,39,Tokyo
1216,2013/4/30,19.6,0,62,Tokyo
1217,2013/5/1,14.5,5,64,Tokyo
1218,2013/5/2,14.6,4.5,40,Tokyo
1219,2013/5/3,14.8,0,44,Tokyo
1220,2013/5/4,16.2,0,54,Tokyo
1221,2013/5/5,18.1,0,48,Tokyo
1222,2013/5/6,20.1,0,52,Tokyo
1223,2013/5/7,15.5,0,31,Tokyo
1224,2013/5/8,17.3,0,29,Tokyo
1225,2013/5/9,19.5,0,47,Tokyo
1226,2013/5/10,22.4,0,54,Tokyo
1227,2013/5/11,18.9,20,82,Tokyo
1228,2013/5/12,19.9,4,72,Tokyo
1229,2013/5/13,19.2,0,76,Tokyo
1230,2013/5/14,22.8,0,65,Tokyo
1231,2013/5/15,20.7,0,70,Tokyo
1232,2013/5/16,20.5,2,66,Tokyo
1233,2013/5/17,18,0,61,Tokyo
1234,2013/5/18,19.9,0,63,Tokyo
1235,2013/5/19,20.1,4.5,63,Tokyo
1236,2013/5/20,19.1,12,93,Tokyo
1237,2013/5/21,23.2,0.5,72,Tokyo
1238,2013/5/22,22.3,0,70,Tokyo
1239,2013/5/23,22.5,0,52,Tokyo
1240,2013/5/24,22.2,0,47,Tokyo
1241,2013/5/25,18.2,0,67,Tokyo
1242,2013/5/26,21.7,0,71,Tokyo
1243,2013/5/27,22.3,0,64,Tokyo
1244,2013/5/28,22.2,0,65,Tokyo
1245,2013/5/29,22,0,71,Tokyo
1246,2013/5/30,21.4,2.5,88,Tokyo
1247,2013/5/31,22.6,1,56,Tokyo
1248,2013/6/1,20.3,0,59,Tokyo
1249,2013/6/2,18.3,0,66,Tokyo
1250,2013/6/3,20,0,62,Tokyo
1251,2013/6/4,23.2,0,61,Tokyo
1252,2013/6/5,22.8,0,69,Tokyo
1253,2013/6/6,22.6,0,66,Tokyo
1254,2013/6/7,22.2,0,65,Tokyo
1255,2013/6/8,22.3,0.5,65,Tokyo
1256,2013/6/9,23.6,0,65,Tokyo
1257,2013/6/10,23.6,0,69,Tokyo
1258,2013/6/11,21.4,4.5,76,Tokyo
1259,2013/6/12,21.1,7,90,Tokyo
1260,2013/6/13,21.4,41,93,Tokyo
1261,2013/6/14,23.5,11.5,88,Tokyo
1262,2013/6/15,26,0,77,Tokyo
1263,2013/6/16,22.9,26.5,86,Tokyo
1264,2013/6/17,24.6,0,77,Tokyo
1265,2013/6/18,26.9,0,73,Tokyo
1266,2013/6/19,26.7,1,75,Tokyo
1267,2013/6/20,22.3,9,88,Tokyo
1268,2013/6/21,21.8,13,88,Tokyo
1269,2013/6/22,22.8,0,75,Tokyo
1270,2013/6/23,23.4,1.5,75,Tokyo
1271,2013/6/24,23.3,3.5,76,Tokyo
1272,2013/6/25,24.1,0,76,Tokyo
1273,2013/6/26,21.8,37.5,87,Tokyo
1274,2013/6/27,23,2.5,65,Tokyo
1275,2013/6/28,22.4,0,72,Tokyo
1276,2013/6/29,24,0,71,Tokyo
1277,2013/6/30,24.2,0,73,Tokyo
1278,2013/7/1,23.8,0,71,Tokyo
1279,2013/7/2,24.3,0,66,Tokyo
1280,2013/7/3,24.1,0,72,Tokyo
1281,2013/7/4,25.2,0.5,83,Tokyo
1282,2013/7/5,26.8,2,82,Tokyo
1283,2013/7/6,29.2,0,71,Tokyo
1284,2013/7/7,29.5,7.5,73,Tokyo
1285,2013/7/8,29.4,4.5,72,Tokyo
1286,2013/7/9,30.1,0,69,Tokyo
1287,2013/7/10,30.2,0,69,Tokyo
1288,2013/7/11,30.3,0,69,Tokyo
1289,2013/7/12,30.9,0,65,Tokyo
1290,2013/7/13,30.7,0,66,Tokyo
1291,2013/7/14,29.3,36.5,71,Tokyo
1292,2013/7/15,28.5,0,65,Tokyo
1293,2013/7/16,25.3,0,67,Tokyo
1294,2013/7/17,24.6,10.5,77,Tokyo
1295,2013/7/18,27.7,1,75,Tokyo
1296,2013/7/19,25.4,0,67,Tokyo
1297,2013/7/20,23.9,0,66,Tokyo
1298,2013/7/21,24.8,0,62,Tokyo
1299,2013/7/22,26.5,0,77,Tokyo
1300,2013/7/23,28,24.5,76,Tokyo
1301,2013/7/24,25.4,1.5,85,Tokyo
1302,2013/7/25,26.7,0,80,Tokyo
1303,2013/7/26,28.4,0,76,Tokyo
1304,2013/7/27,27.6,19.5,77,Tokyo
1305,2013/7/28,27.3,0.5,71,Tokyo
1306,2013/7/29,26.3,7,83,Tokyo
1307,2013/7/30,27.8,0,78,Tokyo
1308,2013/7/31,27.4,0,77,Tokyo
1309,2013/8/1,27.5,0.5,80,Tokyo
1310,2013/8/2,25.6,0,73,Tokyo
1311,2013/8/3,26.7,0,68,Tokyo
1312,2013/8/4,27.8,0,75,Tokyo
1313,2013/8/5,29.1,0,74,Tokyo
1314,2013/8/6,28.7,10.5,80,Tokyo
1315,2013/8/7,30,0,66,Tokyo
1316,2013/8/8,30.3,0,69,Tokyo
1317,2013/8/9,31,0,75,Tokyo
1318,2013/8/10,33.2,0,67,Tokyo
1319,2013/8/11,32.9,0,61,Tokyo
1320,2013/8/12,31.3,3.5,67,Tokyo
1321,2013/8/13,30,6.5,66,Tokyo
1322,2013/8/14,30.2,0,62,Tokyo
1323,2013/8/15,30,0,67,Tokyo
1324,2013/8/16,29.7,0,71,Tokyo
1325,2013/8/17,29.6,0,67,Tokyo
1326,2013/8/18,29.6,0,67,Tokyo
1327,2013/8/19,30.3,0,67,Tokyo
1328,2013/8/20,30.5,0,67,Tokyo
1329,2013/8/21,29.1,26.5,78,Tokyo
1330,2013/8/22,28.5,0,78,Tokyo
1331,2013/8/23,28.2,7.5,83,Tokyo
1332,2013/8/24,29,0.5,69,Tokyo
1333,2013/8/25,25.5,3.5,76,Tokyo
1334,2013/8/26,26.7,4.5,65,Tokyo
1335,2013/8/27,25.4,35.5,69,Tokyo
1336,2013/8/28,27.8,0,57,Tokyo
1337,2013/8/29,28.3,0,66,Tokyo
1338,2013/8/30,31.4,0,62,Tokyo
1339,2013/8/31,30.8,0,66,Tokyo
1340,2013/9/1,30.4,0,68,Tokyo
1341,2013/9/2,29,0,70,Tokyo
1342,2013/9/3,29.6,0,69,Tokyo
1343,2013/9/4,27.9,14,82,Tokyo
1344,2013/9/5,27.5,24,84,Tokyo
1345,2013/9/6,26,0,75,Tokyo
1346,2013/9/7,25.9,0,75,Tokyo
1347,2013/9/8,25.2,46,85,Tokyo
1348,2013/9/9,24.6,0,70,Tokyo
1349,2013/9/10,24.8,1.5,70,Tokyo
1350,2013/9/11,24.7,3.5,77,Tokyo
1351,2013/9/12,27.6,0,66,Tokyo
1352,2013/9/13,28.2,0,73,Tokyo
1353,2013/9/14,28.6,0,73,Tokyo
1354,2013/9/15,26.7,78,85,Tokyo
1355,2013/9/16,26.5,16.5,69,Tokyo
1356,2013/9/17,23.5,0,46,Tokyo
1357,2013/9/18,23.7,0,54,Tokyo
1358,2013/9/19,23.9,0,56,Tokyo
1359,2013/9/20,24.9,0,64,Tokyo
1360,2013/9/21,25.6,0,67,Tokyo
1361,2013/9/22,25.3,0,69,Tokyo
1362,2013/9/23,22,0,65,Tokyo
1363,2013/9/24,22.7,4,77,Tokyo
1364,2013/9/25,23.3,38,92,Tokyo
1365,2013/9/26,22.1,6,71,Tokyo
1366,2013/9/27,19.8,0,47,Tokyo
1367,2013/9/28,20.3,0,59,Tokyo
1368,2013/9/29,22.2,0,59,Tokyo
1369,2013/9/30,22.2,0,65,Tokyo
1370,2013/10/1,22.3,4,81,Tokyo
1371,2013/10/2,23.4,35,88,Tokyo
1372,2013/10/3,24.5,0.5,71,Tokyo
1373,2013/10/4,18.3,2.5,76,Tokyo
1374,2013/10/5,17.8,30,93,Tokyo
1375,2013/10/6,21.4,0.5,89,Tokyo
1376,2013/10/7,23.6,0,81,Tokyo
1377,2013/10/8,25.4,0,76,Tokyo
1378,2013/10/9,26.1,0,73,Tokyo
1379,2013/10/10,25,0.5,75,Tokyo
1380,2013/10/11,25.7,0.5,73,Tokyo
1381,2013/10/12,26.1,0,55,Tokyo
1382,2013/10/13,21.6,0,35,Tokyo
1383,2013/10/14,20.8,0,55,Tokyo
1384,2013/10/15,18.2,69.5,85,Tokyo
1385,2013/10/16,20.1,176.5,61,Tokyo
1386,2013/10/17,18,0,49,Tokyo
1387,2013/10/18,17.2,0,58,Tokyo
1388,2013/10/19,16.2,2.5,70,Tokyo
1389,2013/10/20,15.2,61,92,Tokyo
1390,2013/10/21,18.4,0,80,Tokyo
1391,2013/10/22,18.6,0,74,Tokyo
1392,2013/10/23,17.5,0,71,Tokyo
1393,2013/10/24,16,2,83,Tokyo
1394,2013/10/25,18,14,93,Tokyo
1395,2013/10/26,15.4,36,84,Tokyo
1396,2013/10/27,16.6,0,53,Tokyo
1397,2013/10/28,16.1,0,56,Tokyo
1398,2013/10/29,14.7,5,79,Tokyo
1399,2013/10/30,18,0,69,Tokyo
1400,2013/10/31,17.8,0,55,Tokyo
1401,2013/11/1,17.2,0,56,Tokyo
1402,2013/11/2,15.4,0.5,76,Tokyo
1403,2013/11/3,17.4,0,74,Tokyo
1404,2013/11/4,16.6,5,76,Tokyo
1405,2013/11/5,16,0,51,Tokyo
1406,2013/11/6,16,0,59,Tokyo
1407,2013/11/7,15,4.5,81,Tokyo
1408,2013/11/8,16.5,0,50,Tokyo
1409,2013/11/9,13.3,0,66,Tokyo
1410,2013/11/10,16.6,0,73,Tokyo
1411,2013/11/11,12.5,1.5,56,Tokyo
1412,2013/11/12,9.6,0,50,Tokyo
1413,2013/11/13,9.8,0,46,Tokyo
1414,2013/11/14,10.8,0,51,Tokyo
1415,2013/11/15,11.3,0.5,67,Tokyo
1416,2013/11/16,12.9,0,62,Tokyo
1417,2013/11/17,14.1,0,62,Tokyo
1418,2013/11/18,14.4,0,54,Tokyo
1419,2013/11/19,12.7,0,35,Tokyo
1420,2013/11/20,12.2,0,38,Tokyo
1421,2013/11/21,12,0,46,Tokyo
1422,2013/11/22,12.4,0,51,Tokyo
1423,2013/11/23,12.6,0,50,Tokyo
1424,2013/11/24,12.6,0,51,Tokyo
1425,2013/11/25,14.5,14,66,Tokyo
1426,2013/11/26,15.1,0,51,Tokyo
1427,2013/11/27,12.9,0,43,Tokyo
1428,2013/11/28,14,0,43,Tokyo
1429,2013/11/29,9.8,0,34,Tokyo
1430,2013/11/30,10.2,0,46,Tokyo
1431,2013/12/1,10.4,0,59,Tokyo
1432,2013/12/2,10.8,0,59,Tokyo
1433,2013/12/3,11.7,0,53,Tokyo
1434,2013/12/4,11.5,0,68,Tokyo
1435,2013/12/5,11.6,0,59,Tokyo
1436,2013/12/6,12.5,0,53,Tokyo
1437,2013/12/7,11.1,0,47,Tokyo
1438,2013/12/8,8.8,0,46,Tokyo
1439,2013/12/9,8.2,0,48,Tokyo
1440,2013/12/10,9.5,9.5,60,Tokyo
1441,2013/12/11,10.1,0,45,Tokyo
1442,2013/12/12,9.9,0,34,Tokyo
1443,2013/12/13,9.7,0,43,Tokyo
1444,2013/12/14,7.6,0,42,Tokyo
1445,2013/12/15,7.2,0,43,Tokyo
1446,2013/12/16,8.2,0,32,Tokyo
1447,2013/12/17,9.2,0,41,Tokyo
1448,2013/12/18,6.6,9,65,Tokyo
1449,2013/12/19,6.3,26.5,89,Tokyo
1450,2013/12/20,6.1,12.5,82,Tokyo
1451,2013/12/21,6.8,0,64,Tokyo
1452,2013/12/22,7.6,0,43,Tokyo
1453,2013/12/23,6.4,0,47,Tokyo
1454,2013/12/24,7.6,0,39,Tokyo
1455,2013/12/25,6.7,0,45,Tokyo
1456,2013/12/26,6.3,0.5,59,Tokyo
1457,2013/12/27,7,1.5,66,Tokyo
1458,2013/12/28,5.4,0,32,Tokyo
1459,2013/12/29,4.9,0,39,Tokyo
1460,2013/12/30,5.4,0,48,Tokyo
1461,2013/12/31,6.9,0,54,Tokyo
1462,2014/1/1,9.6,0,48,Tokyo
1463,2014/1/2,7.3,0,46,Tokyo
1464,2014/1/3,5.9,0,44,Tokyo
1465,2014/1/4,6.5,0,48,Tokyo
1466,2014/1/5,5.4,0,37,Tokyo
1467,2014/1/6,5.3,0,37,Tokyo
1468,2014/1/7,5.5,0,46,Tokyo
1469,2014/1/8,7.3,15.5,59,Tokyo
1470,2014/1/9,7.2,4,59,Tokyo
1471,2014/1/10,3.6,0,30,Tokyo
1472,2014/1/11,4.3,0,46,Tokyo
1473,2014/1/12,5.3,0,52,Tokyo
1474,2014/1/13,5.1,0,35,Tokyo
1475,2014/1/14,4.2,0,31,Tokyo
1476,2014/1/15,3,0,44,Tokyo
1477,2014/1/16,4.8,0,47,Tokyo
1478,2014/1/17,5.8,0,41,Tokyo
1479,2014/1/18,5.2,0,44,Tokyo
1480,2014/1/19,4.2,0,40,Tokyo
1481,2014/1/20,4.8,0,42,Tokyo
1482,2014/1/21,6.3,2,50,Tokyo
1483,2014/1/22,5.5,1.5,51,Tokyo
1484,2014/1/23,6.5,0,35,Tokyo
1485,2014/1/24,7.2,0,49,Tokyo
1486,2014/1/25,8.4,0,54,Tokyo
1487,2014/1/26,9.5,0,49,Tokyo
1488,2014/1/27,4.6,0,35,Tokyo
1489,2014/1/28,8.8,0,39,Tokyo
1490,2014/1/29,8.9,0,43,Tokyo
1491,2014/1/30,10.3,1.5,69,Tokyo
1492,2014/1/31,9.9,0,44,Tokyo
1493,2014/2/1,7.9,0,52,Tokyo
1494,2014/2/2,9.3,0,66,Tokyo
1495,2014/2/3,12.8,0,70,Tokyo
1496,2014/2/4,5,5,75,Tokyo
1497,2014/2/5,1.6,0,35,Tokyo
1498,2014/2/6,2.7,0,33,Tokyo
1499,2014/2/7,4,0,37,Tokyo
1500,2014/2/8,0.3,29.5,86,Tokyo
1501,2014/2/9,5.4,1.5,58,Tokyo
1502,2014/2/10,6,0,38,Tokyo
1503,2014/2/11,3.3,0,51,Tokyo
1504,2014/2/12,4.8,0,49,Tokyo
1505,2014/2/13,5.3,0,47,Tokyo
1506,2014/2/14,1.4,28.5,83,Tokyo
1507,2014/2/15,3.9,67.5,79,Tokyo
1508,2014/2/16,6.9,0,43,Tokyo
1509,2014/2/17,7.3,0,36,Tokyo
1510,2014/2/18,4.7,0,34,Tokyo
1511,2014/2/19,4.7,0,37,Tokyo
1512,2014/2/20,4.6,0,44,Tokyo
1513,2014/2/21,5.5,0,35,Tokyo
1514,2014/2/22,5.1,0,35,Tokyo
1515,2014/2/23,5.6,0,48,Tokyo
1516,2014/2/24,6.3,0,50,Tokyo
1517,2014/2/25,8.2,0,48,Tokyo
1518,2014/2/26,10,0,47,Tokyo
1519,2014/2/27,10,7.5,78,Tokyo
1520,2014/2/28,13.8,18,62,Tokyo
1521,2014/3/1,8.9,1,79,Tokyo
1522,2014/3/2,5.6,15,89,Tokyo
1523,2014/3/3,6.6,1,57,Tokyo
1524,2014/3/4,6.9,1,47,Tokyo
1525,2014/3/5,6.5,30,85,Tokyo
1526,2014/3/6,5.4,0,31,Tokyo
1527,2014/3/7,4.4,0,35,Tokyo
1528,2014/3/8,5.9,0,36,Tokyo
1529,2014/3/9,6.4,0,47,Tokyo
1530,2014/3/10,4.9,0,37,Tokyo
1531,2014/3/11,6.1,0,35,Tokyo
1532,2014/3/12,11,0,43,Tokyo
1533,2014/3/13,12.3,30.5,79,Tokyo
1534,2014/3/14,10.1,0,47,Tokyo
1535,2014/3/15,8.3,0,41,Tokyo
1536,2014/3/16,10.8,0,49,Tokyo
1537,2014/3/17,12.1,0,50,Tokyo
1538,2014/3/18,15.4,0,62,Tokyo
1539,2014/3/19,11.2,0,43,Tokyo
1540,2014/3/20,8.1,17,83,Tokyo
1541,2014/3/21,10.1,0,38,Tokyo
1542,2014/3/22,9.3,0,37,Tokyo
1543,2014/3/23,11.6,0,37,Tokyo
1544,2014/3/24,13.6,0,37,Tokyo
1545,2014/3/25,16.6,0,43,Tokyo
1546,2014/3/26,16.4,0,57,Tokyo
1547,2014/3/27,12.6,4.5,79,Tokyo
1548,2014/3/28,14.8,0,52,Tokyo
1549,2014/3/29,17.7,0,50,Tokyo
1550,2014/3/30,16.5,13.5,79,Tokyo
1551,2014/3/31,15.7,0,32,Tokyo
1552,2014/4/1,13.9,0,34,Tokyo
1553,2014/4/2,15.2,0,54,Tokyo
1554,2014/4/3,13.8,65,90,Tokyo
1555,2014/4/4,15.3,40,69,Tokyo
1556,2014/4/5,11.4,0,42,Tokyo
1557,2014/4/6,9,7,57,Tokyo
1558,2014/4/7,11.4,0,44,Tokyo
1559,2014/4/8,15.8,0,48,Tokyo
1560,2014/4/9,15.5,0,54,Tokyo
1561,2014/4/10,16.1,0,50,Tokyo
1562,2014/4/11,12.9,0,26,Tokyo
1563,2014/4/12,14.6,0,19,Tokyo
1564,2014/4/13,14.4,0,33,Tokyo
1565,2014/4/14,14,0,55,Tokyo
1566,2014/4/15,16.3,0,53,Tokyo
1567,2014/4/16,18.7,0,45,Tokyo
1568,2014/4/17,17.7,0,57,Tokyo
1569,2014/4/18,11.8,0.5,78,Tokyo
1570,2014/4/19,11.7,0.5,61,Tokyo
1571,2014/4/20,11,0,64,Tokyo
1572,2014/4/21,13.4,7,87,Tokyo
1573,2014/4/22,15.2,4.5,78,Tokyo
1574,2014/4/23,16.2,3.5,54,Tokyo
1575,2014/4/24,16.6,0,54,Tokyo
1576,2014/4/25,17.8,0,56,Tokyo
1577,2014/4/26,18.2,0,58,Tokyo
1578,2014/4/27,18.1,0,56,Tokyo
1579,2014/4/28,18.6,0,52,Tokyo
1580,2014/4/29,17.8,0,67,Tokyo
1581,2014/4/30,16.7,27,89,Tokyo
1582,2014/5/1,20.6,23,72,Tokyo
1583,2014/5/2,21,0,62,Tokyo
1584,2014/5/3,21.3,0,56,Tokyo
1585,2014/5/4,18.6,0,31,Tokyo
1586,2014/5/5,18.1,0,71,Tokyo
1587,2014/5/6,14.3,3.5,73,Tokyo
1588,2014/5/7,16.5,0,60,Tokyo
1589,2014/5/8,18.7,0,65,Tokyo
1590,2014/5/9,19.3,1.5,59,Tokyo
1591,2014/5/10,19.8,0,32,Tokyo
1592,2014/5/11,20.6,0,34,Tokyo
1593,2014/5/12,19.6,1,56,Tokyo
1594,2014/5/13,19.3,5.5,85,Tokyo
1595,2014/5/14,21.9,0,69,Tokyo
1596,2014/5/15,19.9,0.5,69,Tokyo
1597,2014/5/16,21.5,0,44,Tokyo
1598,2014/5/17,21.1,0,38,Tokyo
1599,2014/5/18,20.5,0,49,Tokyo
1600,2014/5/19,21.1,0,61,Tokyo
1601,2014/5/20,21.7,0,66,Tokyo
1602,2014/5/21,17.5,52,87,Tokyo
1603,2014/5/22,18.6,19.5,71,Tokyo
1604,2014/5/23,17.8,0,66,Tokyo
1605,2014/5/24,20.6,0,66,Tokyo
1606,2014/5/25,22.7,0,68,Tokyo
1607,2014/5/26,21.3,7.5,73,Tokyo
1608,2014/5/27,21.4,21.5,80,Tokyo
1609,2014/5/28,22.7,0,71,Tokyo
1610,2014/5/29,23.1,0,68,Tokyo
1611,2014/5/30,24.1,0,64,Tokyo
1612,2014/5/31,25.6,0,59,Tokyo
1613,2014/6/1,26.6,0,54,Tokyo
1614,2014/6/2,25.5,0,60,Tokyo
1615,2014/6/3,24,0,70,Tokyo
1616,2014/6/4,24.3,0,65,Tokyo
1617,2014/6/5,21.2,18,77,Tokyo
1618,2014/6/6,19.9,123.5,90,Tokyo
1619,2014/6/7,18.4,61.5,93,Tokyo
1620,2014/6/8,20.5,6.5,90,Tokyo
1621,2014/6/9,22.9,4.5,82,Tokyo
1622,2014/6/10,23.5,2,79,Tokyo
1623,2014/6/11,22.2,13,88,Tokyo
1624,2014/6/12,22,16,89,Tokyo
1625,2014/6/13,24.9,1.5,69,Tokyo
1626,2014/6/14,24.7,0,56,Tokyo
1627,2014/6/15,24.4,0,60,Tokyo
1628,2014/6/16,25,0,62,Tokyo
1629,2014/6/17,24.3,0,71,Tokyo
1630,2014/6/18,23.2,0,72,Tokyo
1631,2014/6/19,24.8,0,58,Tokyo
1632,2014/6/20,24.6,0,65,Tokyo
1633,2014/6/21,24.6,0,73,Tokyo
1634,2014/6/22,22.5,6,82,Tokyo
1635,2014/6/23,24.2,0,69,Tokyo
1636,2014/6/24,22.6,5,82,Tokyo
1637,2014/6/25,22.6,5.5,82,Tokyo
1638,2014/6/26,23.6,0,74,Tokyo
1639,2014/6/27,23.9,7.5,79,Tokyo
1640,2014/6/28,22.8,13,88,Tokyo
1641,2014/6/29,23.3,27.5,87,Tokyo
1642,2014/6/30,23.6,0,76,Tokyo
1643,2014/7/1,25.3,1.5,71,Tokyo
1644,2014/7/2,25.8,0,68,Tokyo
1645,2014/7/3,24.8,2,76,Tokyo
1646,2014/7/4,21.6,5,89,Tokyo
1647,2014/7/5,22,1.5,84,Tokyo
1648,2014/7/6,24.2,0,73,Tokyo
1649,2014/7/7,23.4,7,89,Tokyo
1650,2014/7/8,26.8,0,68,Tokyo
1651,2014/7/9,24.2,9,88,Tokyo
1652,2014/7/10,26.6,3.5,84,Tokyo
1653,2014/7/11,28.5,4,78,Tokyo
1654,2014/7/12,29.2,0,63,Tokyo
1655,2014/7/13,26.9,0,76,Tokyo
1656,2014/7/14,28.5,0,72,Tokyo
1657,2014/7/15,28.2,0,67,Tokyo
1658,2014/7/16,28,0,74,Tokyo
1659,2014/7/17,27.1,0,74,Tokyo
1660,2014/7/18,24.9,2.5,81,Tokyo
1661,2014/7/19,23.8,6.5,84,Tokyo
1662,2014/7/20,24.5,53,81,Tokyo
1663,2014/7/21,25,0,80,Tokyo
1664,2014/7/22,27.7,0,75,Tokyo
1665,2014/7/23,29.4,0,71,Tokyo
1666,2014/7/24,29.9,7,72,Tokyo
1667,2014/7/25,30.5,0,66,Tokyo
1668,2014/7/26,30.5,0,72,Tokyo
1669,2014/7/27,30.1,3,69,Tokyo
1670,2014/7/28,27.7,0,57,Tokyo
1671,2014/7/29,27.6,0,61,Tokyo
1672,2014/7/30,27.9,0,69,Tokyo
1673,2014/7/31,29.5,0,70,Tokyo
1674,2014/8/1,29.8,0,71,Tokyo
1675,2014/8/2,30.9,0,63,Tokyo
1676,2014/8/3,31,0,61,Tokyo
1677,2014/8/4,30.5,0,64,Tokyo
1678,2014/8/5,31.1,0,64,Tokyo
1679,2014/8/6,30.8,0,64,Tokyo
1680,2014/8/7,29.7,0,65,Tokyo
1681,2014/8/8,29,0,67,Tokyo
1682,2014/8/9,25.4,0,80,Tokyo
1683,2014/8/10,26.3,45,86,Tokyo
1684,2014/8/11,29.4,0,69,Tokyo
1685,2014/8/12,26.3,0.5,79,Tokyo
1686,2014/8/13,26.7,0,76,Tokyo
1687,2014/8/14,27.1,19.5,86,Tokyo
